ms_uniprot_ac	id	ms_unique_pep	ms_spectral_counts	names	lengths	uniprot_id	Mass
P62861	FU000399		5	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000417		4	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000419		7	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000445		6	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000455		10	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000405		4	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000407		4	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000409		5	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000411		5	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000443		8	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000453		6	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000385		4	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000387		4	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000431		6	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000433		5	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000435		5	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62861	FU000447		4	sp|P62861|RS30_HUMAN	59	RS30_HUMAN	6490
P62888	FU000393		23	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000395		33	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000423		20	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000425		21	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000437		22	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000451		24	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000389		20	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000391		19	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000427		12	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000429		13	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000441		13	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000457		13	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000401		16	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000403		15	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000413		12	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000415		15	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000439		12	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000449		15	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000397		23	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000399		30	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000417		22	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000419		24	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000445		27	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000455		24	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000405		9	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000407		13	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000409		13	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000411		17	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000443		11	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000453		13	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000385		15	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000387		19	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000431		16	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000433		16	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000435		13	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62888	FU000447		11	sp|P62888|RL30_HUMAN	115	RL30_HUMAN	12650
P62899	FU000393		11	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000395		13	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000423		12	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000425		13	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000437		11	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000451		13	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000391		1	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000429		2	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000401		2	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000403		1	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000413		3	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000415		1	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000439		3	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000449		1	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000397		15	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000399		10	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000417		12	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000419		12	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000445		10	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000455		8	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000407		2	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000411		2	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000443		3	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000453		1	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62899	FU000435		1	sp|P62899|RL31_HUMAN	125	RL31_HUMAN	13750
P62906	FU000393		44	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62906	FU000395		41	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62906	FU000423		41	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62906	FU000425		40	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62906	FU000437		39	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62906	FU000451		38	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62906	FU000397		46	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62906	FU000399		46	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62906	FU000417		39	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62906	FU000419		40	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62906	FU000445		42	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62906	FU000455		41	sp|P62906|RL10A_HUMAN	217	RL10A_HUMAN	23870
P62910	FU000393		20	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62910	FU000395		18	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62910	FU000423		20	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62910	FU000425		18	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62910	FU000437		13	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62910	FU000451		14	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62910	FU000397		19	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62910	FU000399		19	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62910	FU000417		21	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62910	FU000419		21	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62910	FU000445		19	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62910	FU000455		18	sp|P62910|RL32_HUMAN	135	RL32_HUMAN	14850
P62913	FU000393		29	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000395		28	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000423		24	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000425		28	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000437		26	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000451		25	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000389		13	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000391		12	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000427		5	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000429		9	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000441		12	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000457		8	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000401		15	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000403		13	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000413		21	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000415		13	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000439		12	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000449		10	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000397		20	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000399		21	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000417		21	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000419		24	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000445		26	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000455		25	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000405		9	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000407		14	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000409		14	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000411		13	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000443		17	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000453		10	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000385		7	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000387		13	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000431		12	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000433		9	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000435		10	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62913	FU000447		11	sp|P62913|RL11_HUMAN	178	RL11_HUMAN	19580
P62917	FU000393		31	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000395		31	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000423		28	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000425		24	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000437		28	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000451		40	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000457		1	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000397		31	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000399		29	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000417		28	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000419		33	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000445		39	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62917	FU000455		40	sp|P62917|RL8_HUMAN	257	RL8_HUMAN	28270
P62937	FU000393		19	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000395		17	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000423		12	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000425		18	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000437		14	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000451		17	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000389		20	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000391		17	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000427		15	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000429		21	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000441		19	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000457		20	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000401		16	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000403		18	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000413		17	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000415		19	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000439		15	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000449		19	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000397		19	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000399		20	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000417		18	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000419		18	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000445		19	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000455		19	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000405		21	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000407		20	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000409		20	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000411		19	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000443		22	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000453		21	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000385		19	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000387		20	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000431		17	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000433		18	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000435		19	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62937	FU000447		18	sp|P62937|PPIA_HUMAN	165	PPIA_HUMAN	18150
P62942	FU000393		6	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000395		6	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000423		5	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000425		6	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000437		6	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000451		8	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000389		6	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000391		7	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000427		6	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000429		7	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000441		7	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000457		7	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000401		5	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000403		5	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000413		4	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000415		5	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000439		4	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000449		8	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000397		4	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000399		4	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000417		5	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000419		4	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000445		8	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000455		4	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000405		7	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000407		8	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000409		6	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000411		8	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000443		6	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000453		7	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000385		4	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000387		7	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000431		8	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000433		8	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000435		10	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62942	FU000447		6	sp|P62942|FKB1A_HUMAN	108	FKB1A_HUMAN	11880
P62979	FU000393		13	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000395		12	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000423		12	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000425		12	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000437		9	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000451		11	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000389		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000391		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000427		5	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000429		5	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000441		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000457		3	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000401		5	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000403		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000413		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000415		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000439		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000449		2	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000397		9	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000399		10	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000417		8	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000419		10	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000445		8	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000455		8	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000405		3	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000407		6	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000409		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000411		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000443		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000453		5	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000385		5	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000387		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000431		4	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000433		3	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000435		3	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62979	FU000447		5	sp|P62979|RS27A_HUMAN	156	RS27A_HUMAN	17160
P62987	FU000393		6	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000395		6	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000423		6	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000425		5	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000437		4	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000451		3	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000389		18	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000391		11	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000427		4	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000429		4	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000441		3	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000457		3	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000401		4	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000403		12	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000413		6	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000415		8	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000439		6	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000449		4	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000397		10	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000399		9	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000417		8	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000419		4	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000445		2	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000455		2	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000405		6	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000407		6	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000409		7	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000411		7	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000443		6	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000453		2	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000385		12	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000387		9	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000431		3	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000433		6	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000435		5	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62987	FU000447		2	sp|P62987|RL40_HUMAN	128	RL40_HUMAN	14080
P62993	FU000389		2	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P62993	FU000441		1	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P62993	FU000457		4	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P62993	FU000401		4	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P62993	FU000413		1	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P62993	FU000449		2	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P62993	FU000405		4	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P62993	FU000407		3	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P62993	FU000411		2	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P62993	FU000387		1	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P62993	FU000431		2	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P62993	FU000435		2	sp|P62993|GRB2_HUMAN	217	GRB2_HUMAN	23870
P63104	FU000395		1	sp|P63104|1433Z_HUMAN	245	1433Z_HUMAN	26950
P63104	FU000423		2	sp|P63104|1433Z_HUMAN	245	1433Z_HUMAN	26950
P63104	FU000425		2	sp|P63104|1433Z_HUMAN	245	1433Z_HUMAN	26950
P63104	FU000451		2	sp|P63104|1433Z_HUMAN	245	1433Z_HUMAN	26950
P63104	FU000389		2	sp|P63104|1433Z_HUMAN	245	1433Z_HUMAN	26950
P63104	FU000391		2	sp|P63104|1433Z_HUMAN	245	1433Z_HUMAN	26950
P63104	FU000429		1	sp|P63104|1433Z_HUMAN	245	1433Z_HUMAN	26950
P63104	FU000441		1	sp|P63104|1433Z_HUMAN	245	1433Z_HUMAN	26950
P63104	FU000457		3	sp|P63104|1433Z_HUMAN	245	1433Z_HUMAN	26950
