Prey	EBOV_VP35_Reproducibility	GFP_Reproducibility	MARV_VP24_Reproducibility	MARV_VP35_Reproducibility	MARV_VP40_Reproducibility	Vector_Reproducibility	EBOV_VP35_Abundance	GFP_Abundance	MARV_VP24_Abundance	MARV_VP35_Abundance	MARV_VP40_Abundance	Vector_Abundance	EBOV_VP35_Specificty	GFP_Specificty	MARV_VP24_Specificty	MARV_VP35_Specificty	MARV_VP40_Specificty	Vector_Specificty	EBOV_VP35_mist	GFP_mist	MARV_VP24_mist	MARV_VP35_mist	MARV_VP40_mist	Vector_mist	EBOV_VP35_wd	GFP_wd	MARV_VP24_wd	MARV_VP35_wd	MARV_VP40_wd	Vector_wd	EBOV_VP35_mist_percent_global	GFP_mist_percent_global	MARV_VP24_mist_percent_global	MARV_VP35_mist_percent_global	MARV_VP40_mist_percent_global	Vector_mist_percent_global	EBOV_VP35_wd_percent_global	GFP_wd_percent_global	MARV_VP24_wd_percent_global	MARV_VP35_wd_percent_global	MARV_VP40_wd_percent_global	Vector_wd_percent_global	EBOV_VP35_wd_percent_perBait	GFP_wd_percent_perBait	MARV_VP24_wd_percent_perBait	MARV_VP35_wd_percent_perBait	MARV_VP40_wd_percent_perBait	Vector_wd_percent_perBait	Entry.name	Protein.names	Gene.names
Q53H12	NA	NA	0.742841508177695	NA	NA	NA	NA	NA	0.000167334141600846	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.914699887829548	NA	NA	NA	NA	NA	69.0058552585974	NA	NA	NA	NA	NA	0.98511005610695	NA	NA	NA	NA	NA	0.943461372464374	NA	NA	NA	NA	NA	0.970812182741119	NA	NA	NA	AGK_HUMAN	Acylglycerol kinase, mitochondrial (hAGK) (EC 2.7.1.107) (EC 2.7.1.138) (EC 2.7.1.94) (Multiple substrate lipid kinase) (HsMuLK) (MuLK) (Multi-substrate lipid kinase)	AGK MULK
Q53R41	5.58110672701622e-11	5.58110672701622e-11	0.771012405833243	NA	NA	NA	9.69390030558089e-06	1.5565848665341e-05	5.4492322237147e-05	NA	NA	NA	0.121550452028888	0.195177986346343	0.683271561624769	NA	NA	NA	0.0833241081631886	0.133796554209959	0.706270270555366	NA	NA	NA	1.48016560898457	1.48016560898457	4.18654055756842	NA	NA	NA	0.0718601640051794	0.0981873111782483	0.942166594734491	NA	NA	NA	0.241691842900302	0.241691842900302	0.767155804920149	NA	NA	NA	0.180584551148226	0.300153139356815	0.804568527918782	NA	NA	NA	FAKD1_HUMAN	FAST kinase domain-containing protein 1, mitochondrial	FASTKD1 KIAA1800
Q53RE8	NA	NA	5.58110672701622e-11	NA	NA	5.58110672701622e-11	NA	NA	6.28397750938109e-05	NA	NA	7.73767208628956e-05	NA	NA	0.44816249803599	NA	NA	0.55183750196401	NA	NA	0.30722024857093	NA	NA	0.378290587153824	NA	NA	2.15582467177851	NA	NA	2.15582467177851	NA	NA	0.266940008631852	NA	NA	0.426845058264979	NA	NA	0.487268018990071	NA	NA	0.487268018990071	NA	NA	0.458121827411167	NA	NA	0.638573743922205	ANR39_HUMAN	Ankyrin repeat domain-containing protein 39	ANKRD39 HSPC200
Q5BKY9	0.998368562402098	0.90235048087103	0.982621397468203	0.959741845047041	0.974011721716826	0.955340327683161	0.00109672157834573	0.00155704795027606	0.00198068862852773	0.000748483276639756	0.00211158248298412	0.00182960492050918	0.117621881623995	0.166991252206876	0.212426132574224	0.0802738024861842	0.226464318526032	0.196222612582689	0.388664165090591	0.392885647169258	0.448800222806047	0.351142106754996	0.455767976525671	0.429274618896971	2.44948974278318	2.08166599946613	2.64575131106459	1.91485421551268	2.73861278752583	2.27303028283098	0.465041001294754	0.481009926629237	0.694000863185103	0.348079413034086	0.727449287872194	0.604013810962412	0.577470867501076	0.46525679758308	0.61027190332326	0.41864479930945	0.625809236081136	0.536901165299954	0.443632567849687	0.614088820826953	0.611675126903553	0.369515011547344	0.649263721552879	0.692058346839547	F133B_HUMAN	Protein FAM133B	FAM133B
Q5BKZ1	0.990796212696799	NA	NA	0.975239576407981	NA	NA	0.00034726696756613	NA	NA	0.000187684971031902	NA	NA	0.649155452125709	NA	NA	0.350844547874291	NA	NA	0.750694979201164	NA	NA	0.541399231124887	NA	NA	74.3597343313226	NA	NA	51.5973768956163	NA	NA	0.951661631419858	NA	NA	0.834052654294279	NA	NA	0.947993094518754	NA	NA	0.93137678031936	NA	NA	0.875782881002084	NA	NA	0.847575057736729	NA	NA	ZN326_HUMAN	DBIRD complex subunit ZNF326 (Zinc finger protein 326) (Zinc finger protein interacting with mRNPs and DBC1)	ZNF326 ZIRD
Q5C9Z4	0.73277423291399	NA	NA	0.893487001493466	NA	NA	4.41539998540205e-05	NA	NA	0.000116903544712072	NA	NA	0.274150459532812	NA	NA	0.725849540467188	NA	NA	0.414015978753131	NA	NA	0.773245359801568	NA	NA	12.7671619506578	NA	NA	48.4479732243802	NA	NA	0.542727665084128	NA	NA	0.955761760897631	NA	NA	0.881312041432874	NA	NA	0.928787224859714	NA	NA	0.728601252609601	NA	NA	0.837182448036959	NA	NA	NOM1_HUMAN	Nucleolar MIF4G domain-containing protein 1 (SGD1 homolog)	NOM1 C7orf3
Q5HYJ3	5.58110672701622e-11	5.58110672701622e-11	0.745264445639712	NA	0.385680178658789	0.353801386548639	4.25616868367724e-05	7.92070355616448e-05	0.000416598027785031	NA	0.000395377562360736	0.000132284711240923	0.0399254484513473	0.0743010122561274	0.390794264030291	NA	0.370888178031855	0.124091097230378	0.027369547852756	0.0509345590028492	0.497832298272871	NA	0.373243816894485	0.194224818271127	1.54919333848297	1.54919333848297	2.59599691833407	NA	3.17490157327751	1.46969384566991	0.0276219249028916	0.0492015537332759	0.805135951661568	NA	0.407423392317636	0.147820457488132	0.289167026327147	0.289167026327147	0.604013810962448	NA	0.68450582649978	0.229391454466983	0.220250521920668	0.366003062787136	0.606598984771573	NA	0.741633199464526	0.309562398703404	FA76B_HUMAN	Protein FAM76B	FAM76B
Q5JSZ5	0.38495414822753	5.58110672701622e-11	0.385111971363452	NA	5.58110672701622e-11	NA	6.67126841227994e-06	5.9148828261749e-06	9.56329526700321e-06	NA	7.3159293687198e-06	NA	0.226410429677442	0.200740111086057	0.324560436895158	NA	0.248289022341343	NA	0.273976556761583	0.137609388820524	0.341308078618005	NA	0.170204651325372	NA	1.5	1.22474487139159	1.5	NA	1.22474487139159	NA	0.223564954682781	0.102719033232629	0.325420802762186	NA	0.130556754423825	NA	0.259818731117825	0.0943029779887786	0.259818731117825	NA	0.0943029779887786	NA	0.191022964509395	0.111791730474732	0.223350253807107	NA	0.0776439089692102	NA	PRC2B_HUMAN	Protein PRRC2B (HLA-B-associated transcript 2-like 1) (Proline-rich coiled-coil protein 2B)	PRRC2B BAT2L BAT2L1 KIAA0515
Q5JTH9	0.991906718144307	NA	NA	0.973894559194581	NA	NA	0.00050491603880761	NA	NA	0.000258806260235266	NA	NA	0.661125175263822	NA	NA	0.338874824736178	NA	NA	0.759243907943757	NA	NA	0.532779311938513	NA	NA	134.087020979363	NA	NA	90.9195152353439	NA	NA	0.953603798014593	NA	NA	0.829305135951595	NA	NA	0.977125593439769	NA	NA	0.960725075528679	NA	NA	0.943632567849683	NA	NA	0.9214780600462	NA	NA	RRP12_HUMAN	RRP12-like protein	RRP12 KIAA0690
Q5MNZ6	NA	0.359669607946124	0.362096999187608	NA	0.609154672559459	0.575151482459634	NA	0.000137978026648741	0.000106796795999736	NA	0.00012419717241632	0.000173816395675922	NA	0.254202243457066	0.196755858860568	NA	0.228813243862554	0.320228653819811	NA	0.28522786640091	0.246596532475765	NA	0.344796998140137	0.396972467309008	NA	1.83711730708738	1.83711730708738	NA	1.83711730708738	2.12132034355964	NA	0.237160120845923	0.191195511437205	NA	0.334915839447554	0.497410444540327	NA	0.388217522658609	0.388217522658609	NA	0.388217522658609	0.476694000863183	NA	0.506891271056662	0.364213197969543	NA	0.35475234270415	0.628849270664507	WIPI3_HUMAN	WD repeat domain phosphoinositide-interacting protein 3 (WIPI-3) (WD repeat-containing protein 45-like) (WDR45-like protein) (WD repeat-containing protein 45B) (WIPI49-like protein)	WDR45B WDR45L WIPI3
Q5RKV6	0.979016113167196	NA	NA	0.893544448042643	NA	NA	0.000498753170877152	NA	NA	0.000530414992030404	NA	NA	0.484617761074244	NA	NA	0.515382238925756	NA	NA	0.634269135358378	NA	NA	0.628988108433944	NA	NA	58.2923439769461	NA	NA	35.8285904543509	NA	NA	0.895338800172563	NA	NA	0.890807078118182	NA	NA	0.935045317220525	NA	NA	0.919939577039258	NA	NA	0.842379958246343	NA	NA	0.819861431870677	NA	NA	EXOS6_HUMAN	Exosome complex component MTR3 (Exosome component 6) (mRNA transport regulator 3 homolog) (hMtr3) (p11)	EXOSC6 MTR3
Q5SQI0	0.72386448433017	0.374609705802688	0.873698626449978	0.583132590584073	0.531665513925754	0.581357848334969	0.00011824573813477	0.000158302435207088	0.000300048661472648	7.74667578978527e-05	0.000255605373540552	0.000135317260382986	0.113155307812464	0.151487580574825	0.287131690183696	0.0741318458782369	0.244601667491272	0.129491908059506	0.300903709153509	0.219425527373666	0.46639567044646	0.230732481542771	0.331713173501481	0.268135141331532	1.3228756555323	1.58113883008419	1.48323969741913	1.15470053837925	1.63299316185545	1.15470053837925	0.257660768234788	0.166163141993959	0.758092360811336	0.17803193785067	0.307725507121273	0.215796288303843	0.164220975399223	0.302762192490289	0.25334484246871	0.0684074233923177	0.320025895554596	0.0684074233923177	0.105427974947808	0.385911179173048	0.213197969543147	0.0946882217090069	0.289156626506024	0.103727714748784	ATAT_HUMAN	Alpha-tubulin N-acetyltransferase 1 (Alpha-TAT) (Alpha-TAT1) (TAT) (EC 2.3.1.108) (Acetyltransferase mec-17 homolog)	ATAT1 C6orf134 MEC17 Nbla00487
Q5SSJ5	0.995710442372316	NA	NA	0.991595527385272	NA	NA	0.000460160511272586	NA	NA	0.000548771714316014	NA	NA	0.456086642493884	NA	NA	0.543913357506116	NA	NA	0.61986123963776	NA	NA	0.678798284447613	NA	NA	80.0227135072185	NA	NA	82.3426928745138	NA	NA	0.884548985757372	NA	NA	0.921665947345628	NA	NA	0.951230038843311	NA	NA	0.952740612861438	NA	NA	0.881002087682669	NA	NA	0.901847575057746	NA	NA	HP1B3_HUMAN	Heterochromatin protein 1-binding protein 3 (Protein HP1-BP74)	HP1BP3
Q5SW79	0.377162330449329	NA	NA	5.58110672701622e-11	NA	NA	2.17924102562164e-05	NA	NA	5.36850869818175e-06	NA	NA	0.802344364445282	NA	NA	0.197655635554718	NA	NA	0.666381108967182	NA	NA	0.135494946742646	NA	NA	6.27429672852558	NA	NA	2.29104923379622	NA	NA	0.91497626240821	NA	NA	0.100345274061287	NA	NA	0.839231765213629	NA	NA	0.543806646525677	NA	NA	0.667014613778704	NA	NA	0.464203233256351	NA	NA	CE170_HUMAN	Centrosomal protein of 170 kDa (Cep170) (KARP-1-binding protein) (KARP1-binding protein)	CEP170 FAM68A KAB KIAA0470
Q5SY16	0.567380198206945	NA	NA	NA	NA	NA	4.32146166246477e-05	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.860564070111904	NA	NA	NA	NA	NA	26.5603660728077	NA	NA	NA	NA	NA	0.975183426844974	NA	NA	NA	NA	NA	0.907207596029332	NA	NA	NA	NA	NA	0.78288100208768	NA	NA	NA	NA	NA	NOL9_HUMAN	Polynucleotide 5'-hydroxyl-kinase NOL9 (EC 2.7.1.-) (Nucleolar protein 9)	NOL9
Q5T1H1	NA	5.58110672701622e-11	5.58110672701622e-11	NA	NA	5.58110672701622e-11	NA	4.45139915788466e-06	3.63338983954736e-06	NA	NA	4.84070311364082e-06	NA	0.344389143533753	0.281102631011995	NA	NA	0.374508225454252	NA	0.236082228331382	0.192698686257255	NA	NA	0.256729162498954	NA	1.48016560898457	1.48016560898457	NA	NA	1.48016560898457	NA	0.180405697022013	0.146309883470005	NA	NA	0.202201122140701	NA	0.241691842900302	0.241691842900302	NA	NA	0.241691842900302	NA	0.300153139356815	0.200507614213198	NA	NA	0.322528363047002	EYS_HUMAN	Protein eyes shut homolog (Epidermal growth factor-like protein 10) (EGF-like protein 10) (Epidermal growth factor-like protein 11) (EGF-like protein 11) (Protein spacemaker homolog)	EYS C6orf178 C6orf179 C6orf180 EGFL10 EGFL11 SPAM UNQ9424/PRO34591
Q5T3I0	0.994820032597376	NA	NA	0.988057443443493	NA	NA	0.00194885980933965	NA	NA	0.00162529633286147	NA	NA	0.545264317450736	NA	NA	0.454735682549264	NA	NA	0.680727582117386	NA	NA	0.616580907536111	NA	NA	148.971762878821	NA	NA	128.269732219648	NA	NA	0.923176521363755	NA	NA	0.881959430297726	NA	NA	0.981009926629238	NA	NA	0.975399223133339	NA	NA	0.953027139874735	NA	NA	0.95727482678985	NA	NA	GPTC4_HUMAN	G patch domain-containing protein 4	GPATCH4 GPATC4
Q5T440	0.972740387003473	0.961504741414635	0.988922344285529	0.98873574074351	0.959978956538651	0.993214507461747	0.000880798553825401	0.00205894815948318	0.00161317568251625	0.000970507055339199	0.00185325630217007	0.00164315242367743	0.0976512589849177	0.228268857941458	0.178847519307794	0.107596947560843	0.205464473508337	0.182170942696651	0.367065755708313	0.453145914007137	0.427723588370168	0.378819205836078	0.437041304103131	0.431326268103599	2.64575131106459	2.82842712474619	2.85773803324704	2.61406452355969	2.91547594742265	2.58198889747161	0.389080707811811	0.71536469572718	0.597108329736689	0.429434613724625	0.639404402244237	0.615666810530818	0.61027190332326	0.640699179974101	0.643072939145443	0.605308588692271	0.648899438929647	0.600345274061283	0.468684759916492	0.800918836140889	0.65482233502538	0.510392609699769	0.686746987951808	0.768233387358186	CAF17_HUMAN	Putative transferase CAF17, mitochondrial (EC 2.1.-.-) (Iron-sulfur cluster assembly factor homolog)	IBA57 C1orf69
Q5T8P6	NA	NA	NA	NA	5.58110672701622e-11	NA	NA	NA	NA	NA	1.7715800614171e-05	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.685510105603391	NA	NA	NA	NA	NA	5.42161202165907	NA	NA	NA	NA	NA	0.927492447129831	NA	NA	NA	NA	NA	0.820457488131196	NA	NA	NA	NA	NA	0.906291834002681	NA	RBM26_HUMAN	RNA-binding protein 26 (CTCL tumor antigen se70-2) (RNA-binding motif protein 26)	RBM26 C13orf10 PRO1777
Q5T9A4	0.987578638679818	NA	NA	NA	NA	NA	0.000923289957493334	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.990213140200031	NA	NA	NA	NA	NA	1234.41426562988	NA	NA	NA	NA	NA	0.998921018558394	NA	NA	NA	NA	NA	0.999136814846759	NA	NA	NA	NA	NA	0.997912317327762	NA	NA	NA	NA	NA	ATD3B_HUMAN	ATPase family AAA domain-containing protein 3B (AAA-TOB3)	ATAD3B KIAA1273 TOB3
Q5TAX3	0.564453605142878	5.58110672701622e-11	5.58110672701622e-11	0.386847841714404	0.701071791178992	0.386827339661174	1.81898391217853e-05	1.60392625541896e-05	6.99493846847165e-06	9.80698474083934e-06	6.4813097889069e-05	1.84621029424618e-05	0.13543556171505	0.119423075651074	0.052082012067113	0.0730195840773403	0.482577017879474	0.137462748609949	0.266993411117457	0.0818658082007918	0.0357027817991793	0.169409878134632	0.547113437545076	0.213580037939402	1.15470053837925	1.4142135623731	1	1	1.4142135623731	1	0.212127751402678	0.0712127751402679	0.0347432024169184	0.129909365558913	0.837721191195444	0.162494605092794	0.0684074233923177	0.189469141130773	0	0	0.189469141130773	0	0.0375782881002088	0.234303215926493	0	0	0.164658634538153	0	TUT4_HUMAN	Terminal uridylyltransferase 4 (TUTase 4) (EC 2.7.7.52) (Zinc finger CCHC domain-containing protein 11)	TUT4 KIAA0191 ZCCHC11
Q5THR3	0.385569759250399	NA	0.386468903712039	5.58110672701622e-11	5.58110672701622e-11	NA	1.00428933788217e-05	NA	1.64663575229902e-05	5.66536827309786e-06	1.08642282231022e-05	NA	0.233344849734187	NA	0.382592901959331	0.131633828868743	0.252428419437739	NA	0.278920125618452	NA	0.381508609223907	0.0902363398106263	0.173042270576784	NA	1.5	NA	1.5	1.22474487139159	1.22474487139159	NA	0.228744065602074	NA	0.440224428139816	0.0753129046180409	0.132498921018559	NA	0.259818731117825	NA	0.259818731117825	0.0943029779887786	0.0943029779887786	NA	0.191022964509395	NA	0.223350253807107	0.121247113163972	0.0776439089692102	NA	EFCB6_HUMAN	EF-hand calcium-binding domain-containing protein 6 (CAP-binding protein complex-interacting protein 1) (DJ-1-binding protein) (DJBP)	EFCAB6 DJBP KIAA1672
Q5VTB9	0.977028111192138	0.957987972364958	0.968129637354264	0.985463035335217	0.972575657896564	0.988470183004057	0.000387859168280279	0.000953477320119724	0.000850317252160655	0.000506607389529706	0.00130264737263634	0.000952376335003964	0.0783034250979953	0.192493941163407	0.171667343998377	0.102277055757166	0.262986566553508	0.192271667429546	0.35512257572568	0.427530233445516	0.416381785888061	0.374159874164111	0.480356452747263	0.436782532464826	2.19848432637882	2.41522945769824	2.61406452355969	2.38047614284762	3.1091263510296	2.48327740429189	0.356711264566239	0.596460940871778	0.553085886922711	0.411307725507104	0.783987915407794	0.638541217091022	0.512947777298228	0.570565386275353	0.605308588692271	0.563875701337934	0.675010789814411	0.583081570996976	0.395615866388309	0.725880551301685	0.610406091370558	0.478060046189376	0.728246318607766	0.745542949756889	RN220_HUMAN	E3 ubiquitin-protein ligase RNF220 (EC 2.3.2.27) (RING finger protein 220) (RING-type E3 ubiquitin transferase RNF220)	RNF220 C1orf164
Q5VTL8	0.989636273036466	0.995790797894025	0.999039634037068	0.996715861613259	0.999211229155447	0.998692896592106	0.0016835137661403	0.00262300455950512	0.00306963415403824	0.00173219504606078	0.0030365926872964	0.00278530877523805	0.112758586106766	0.175683912677165	0.205598323005067	0.116019166687753	0.203385267699172	0.186554743824077	0.382639651424036	0.427680046960742	0.449191699712218	0.387059367622135	0.447727373484206	0.436028462264706	4.49073119510249	3.97911212877111	4.93288286231625	4.30116263352131	4.79583152331272	4.16333199893227	0.444540353905892	0.596892533448386	0.696590418644748	0.45856711264564	0.688821752265811	0.634225291324946	0.782477341389721	0.754639620198527	0.803409581355193	0.771471730686226	0.798662063012509	0.765429434613718	0.602296450939456	0.914241960183769	0.850253807106599	0.633949191685914	0.882195448460512	0.935170178282012	PR38B_HUMAN	Pre-mRNA-splicing factor 38B (Sarcoma antigen NY-SAR-27)	PRPF38B
Q5W111	NA	5.58110672701622e-11	NA	5.58110672701622e-11	NA	5.58110672701622e-11	NA	6.84979210596877e-05	NA	4.0955797802539e-05	NA	7.6688121850684e-05	NA	0.367987771031732	NA	0.220024673902875	NA	0.411987555065393	NA	0.252259705184792	NA	0.150829358320934	NA	0.282422045951303	NA	1.48016560898457	NA	1.48016560898457	NA	1.48016560898457	NA	0.19766940008632	NA	0.11566681053086	NA	0.233923176521366	NA	0.241691842900302	NA	0.241691842900302	NA	0.241691842900302	NA	0.300153139356815	NA	0.263279445727483	NA	0.322528363047002	SPRY7_HUMAN	SPRY domain-containing protein 7 (Chronic lymphocytic leukemia deletion region gene 6 protein) (CLL deletion region gene 6 protein)	SPRYD7 C13orf1 CLLD6
Q63HN8	0.964915828975386	NA	NA	NA	NA	NA	3.34196889410045e-05	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.983215679895122	NA	NA	NA	NA	NA	661.880911884673	NA	NA	NA	NA	NA	0.995468277945533	NA	NA	NA	NA	NA	0.995468277945594	NA	NA	NA	NA	NA	0.986430062630476	NA	NA	NA	NA	NA	RN213_HUMAN	E3 ubiquitin-protein ligase RNF213 (EC 2.3.2.27) (EC 3.6.4.-) (ALK lymphoma oligomerization partner on chromosome 17) (Mysterin) (RING finger protein 213) (RING-type E3 ubiquitin transferase RNF213)	RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR
Q66GS9	NA	NA	NA	NA	NA	5.58110672701622e-11	NA	NA	NA	NA	NA	1.34393204865554e-05	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.685510080115569	NA	NA	NA	NA	NA	3.83365862547763	NA	NA	NA	NA	NA	0.92684505826492	NA	NA	NA	NA	NA	0.74298662063012	NA	NA	NA	NA	NA	0.912479740680715	CP135_HUMAN	Centrosomal protein of 135 kDa (Cep135) (Centrosomal protein 4)	CEP135 CEP4 KIAA0635
Q66PJ3	0.962993073489918	0.950217750308355	0.97852986007898	0.988282224951331	0.987012360267932	0.93534920003338	0.000298905397237613	0.00067882145089297	0.000632163009958831	0.000324821292788131	0.000669923573013041	0.000790895646104448	0.088029074891782	0.199916177128453	0.186175042209902	0.0956614305848798	0.197295709363371	0.232922565821611	0.357458845569077	0.43021926686181	0.429534438607017	0.37049351807938	0.439775097983645	0.448258750520722	1.68325082306035	1.77951304200522	1.95789002074512	1.63299316185545	1.95789002074512	1.95789002074512	0.364048338368569	0.609192921881703	0.605524384980538	0.400733707380217	0.653431160983985	0.691195511437153	0.337936987483814	0.368795856711263	0.430945187742769	0.320025895554596	0.430945187742769	0.430945187742769	0.258872651356994	0.48238897396631	0.40736040609137	0.310623556581986	0.424364123159304	0.565640194489466	AR6P4_HUMAN	ADP-ribosylation factor-like protein 6-interacting protein 4 (ARL-6-interacting protein 4) (Aip-4) (HSP-975) (HSVI-binding protein) (SR-15) (SRp25) (SR-25) (Splicing factor SRrp37)	ARL6IP4
Q68D10	0.386635109625605	NA	NA	0.386589916652123	NA	NA	2.04910820726227e-05	NA	NA	2.41795688609275e-05	NA	NA	0.458714651440924	NA	NA	0.541285348559076	NA	NA	0.433742133208905	NA	NA	0.490331250385642	NA	NA	3.73399786373087	NA	NA	3.73399786373087	NA	NA	0.624514458351274	NA	NA	0.795425118687896	NA	NA	0.732196806214928	NA	NA	0.732196806214928	NA	NA	0.551148225469728	NA	NA	0.595842956120093	NA	NA	SPT2_HUMAN	Protein SPT2 homolog (Protein KU002155) (SPT2 domain-containing protein 1)	SPTY2D1
Q6DCA0	0.985956341718398	0.961201176816087	0.961511681306637	0.386012826853773	0.962410229857124	0.968219017962848	0.000479582360224191	0.000996032981358621	0.000932508690692753	5.80465780300616e-05	0.000942002972907907	0.000945351474632646	0.11015954975609	0.228787699191834	0.214196238290194	0.0133332362301319	0.21637706465251	0.21714621187924	0.379715441374541	0.45340159111263	0.443494420095644	0.128236950194917	0.445266684145479	0.447586147612204	1.82574185835055	1.87082869338697	2.04124145231932	1	1.95789002074512	1.82574185835055	0.433318946914093	0.716227880880396	0.670263271471683	0.0921450151057407	0.678679326715532	0.688390159689203	0.380233059991367	0.401381096245143	0.455545964609407	0	0.430945187742769	0.380233059991367	0.290187891440501	0.522205206738132	0.430203045685279	0	0.424364123159304	0.507293354943274	AMERL_HUMAN	AMMECR1-like protein	AMMECR1L
Q6DKI1	0.95744947646378	NA	NA	0.968198980436937	NA	NA	0.000447905990691969	NA	NA	0.000419755235815248	NA	NA	0.516222204021979	NA	NA	0.483777795978021	NA	NA	0.649280039572181	NA	NA	0.630355450096307	NA	NA	53.3800297310964	NA	NA	47.7445500478765	NA	NA	0.905697022011146	NA	NA	0.892101855848005	NA	NA	0.931808372895968	NA	NA	0.927924039706499	NA	NA	0.835073068893525	NA	NA	0.836027713625874	NA	NA	RL7L_HUMAN	60S ribosomal protein L7-like 1 (Large ribosomal subunit protein uL30-like 1)	RPL7L1
Q6FI81	0.971492869209632	0.990645970782716	0.918874745788802	0.979375709553723	0.8841721517393	0.994805874709034	0.000780670848220794	0.00299825305436503	0.00219045705788123	0.000796020298966522	0.00221095301539686	0.00355962426796268	0.0622744244141674	0.239171840006756	0.174733631714814	0.0634988562120786	0.176368602407023	0.283952645245161	0.342429088415659	0.469616558996826	0.403295132319106	0.345700632871534	0.393709251892137	0.501601049726625	2.3094010767585	3.18852107828483	3.08220700148449	2.19848432637882	2.97209241668783	3.55902608401044	0.327794561933528	0.765213638325362	0.513163573586505	0.336858006042288	0.484678463530402	0.808157099697821	0.5451014242555	0.686016400517907	0.672205438066461	0.512947777298228	0.655589123867066	0.718170047475178	0.418580375782881	0.856049004594182	0.692893401015228	0.439953810623556	0.69611780455154	0.891410048622368	CPIN1_HUMAN	Anamorsin (Cytokine-induced apoptosis inhibitor 1) (Fe-S cluster assembly protein DRE2 homolog)	CIAPIN1 CUA001 PRO0915
Q6GMV1	NA	NA	NA	0.386714867019048	NA	NA	NA	NA	NA	8.85499055422496e-05	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	0.804823665678824	NA	NA	NA	NA	NA	9.39050748043972	NA	NA	NA	NA	NA	0.966335779024518	NA	NA	NA	NA	NA	0.867716875269733	NA	NA	NA	NA	NA	0.737875288683607	NA	NA	ALG1L_HUMAN	Putative glycosyltransferase ALG1-like (EC 2.4.1.-)	ALG1L
Q6IQ49	0.85297194142617	0.578547708905914	0.956819044250299	0.6931809916711	0.888654000830803	0.761480387665835	0.000130389762786267	0.000161435517118287	0.000336221573739737	0.000113358220973611	0.000387511757741897	0.000325376218678694	0.0896585201264334	0.111006180633957	0.231192450173399	0.0779473029130295	0.266460571660698	0.223734974492484	0.324630022343074	0.254596133670807	0.453694120121491	0.267301462595192	0.456840114925529	0.388314045613146	1.26491106406735	1.29099444873581	1.47196014438797	1.22474487139159	1.67332005306815	1.58113883008419	0.295640914976259	0.20047475183427	0.717522658610219	0.213422529132501	0.732196806214878	0.463962019853235	0.137030643072939	0.14717306862322	0.23370738023306	0.0943029779887786	0.332757876564522	0.302762192490289	0.0876826722338205	0.183767228177642	0.190355329949239	0.121247113163972	0.303882195448461	0.40194489465154	SDE2_HUMAN	Replication stress response regulator SDE2	SDE2 C1orf55
Q6KC79	0.951956245298539	0.356788800880916	0.85655096561142	0.350561143592939	0.972115215466369	0.733977394178975	2.66147304288562e-05	1.41919187470708e-05	5.35377526955693e-05	8.97527929583367e-06	0.000106551019287955	4.65012839461094e-05	0.103812943879181	0.055356745707639	0.208828405414793	0.0350088146986503	0.415611009669181	0.181382080630556	0.364872030144369	0.148027736069668	0.407425948700992	0.132157575689466	0.584832845710234	0.350793552666744	1.29099444873581	1.22474487139159	1.61245154965971	1.22474487139159	2.04124145231932	1.5	0.382822615451001	0.112645662494606	0.524600776866607	0.0966767371601214	0.856927060854483	0.347432024169175	0.14717306862322	0.0943029779887786	0.316573154941734	0.0943029779887786	0.455545964609407	0.259818731117825	0.0991649269311065	0.111791730474732	0.282994923857868	0.121247113163972	0.456492637215529	0.343598055105348	NIPBL_HUMAN	Nipped-B-like protein (Delangin) (SCC2 homolog)	NIPBL IDN3 SCC2
Q6L8Q7	5.58110672701622e-11	5.58110672701622e-11	5.58110672701622e-11	NA	0.748470825835452	NA	1.15374564393316e-05	2.20453079272558e-05	3.77657761647534e-05	NA	0.000135079341110654	NA	0.0558909792008664	0.106794236088169	0.182949007974853	NA	0.654365776736111	NA	0.0383138939324457	0.0732086481880554	0.125413599558087	NA	0.679500792578257	NA	1.22474487139159	1.22474487139159	1.73205080756888	NA	2.75567596063108	NA	0.0371169615882607	0.0660336642209757	0.0880448856279677	NA	0.922744928787147	NA	0.0943029779887786	0.0943029779887786	0.351963746223564	NA	0.629909365558909	NA	0.0553235908141962	0.111791730474732	0.314720812182741	NA	0.662650602409639	NA	PDE12_HUMAN	2',5'-phosphodiesterase 12 (2'-PDE) (2-PDE) (EC 3.1.4.-) (Mitochondrial deadenylase) (EC 3.1.13.4)	PDE12
